eval_index,frame_original_index,mask_original_index,pred_path,gt_path,mask_path,pred_name,gt_name,mask_name,pred_stem,gt_stem,mask_stem,pred_orig_size,gt_orig_size,mask_orig_size,pred_gt_same_name,gt_mask_same_name,mask_ratio,hole_pixels,PSNR_all,PSNR_hole,SSIM_all,SSIM_hole,PSNR_nomask,SSIM_nomask,LPIPS,nonmask_dil30_ratio,PSNR_nonmask_dil30,SSIM_nonmask_dil30,hole_psnr_gt_all,jump_image,jump_mask,gt_original_index,aligned_pair
818,818,818,results/B_mask_20_30_reliability_inference/line_debug/0204_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01636.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0005967.png,0204_reliability.png,01636.jpg,0005967.png,0204_reliability,01636,0005967,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2668304443359375,17487,6.105275305937522,7.6114658920434195,0.009325132705271244,0.009648147970438004,5.665142555990634,0.009974348358809948,0.8649797439575195,0.329681396484375,7.05171790814208,0.0098396772518754,True,0,0,818,pred[818] <-> gt[818] <-> mask[818]
819,819,819,results/B_mask_20_30_reliability_inference/line_debug/0204_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01638.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0005968.png,0204_soft.png,01638.jpg,0005968.png,0204_soft,01638,0005968,"[256, 256]","[256, 256]","[256, 256]",False,False,0.27783203125,18208,5.998511740649029,8.327077598697347,0.008659414015710354,0.010858832858502865,5.355186024052291,0.008490513078868389,0.859562873840332,0.221099853515625,8.498401361738562,0.010187494568526745,True,0,0,819,pred[819] <-> gt[819] <-> mask[819]
820,820,820,results/B_mask_20_30_reliability_inference/frames/0205.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01640.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0005980.png,0205.png,01640.jpg,0005980.png,0205,01640,0005980,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2346038818359375,15375,9.609141821479795,8.16148568233952,0.3760027587413788,0.41676369309425354,10.170543307377905,0.3766109049320221,0.776340901851654,0.360992431640625,9.158727494816382,0.3830338418483734,False,0,0,820,pred[820] <-> gt[820] <-> mask[820]
821,821,821,results/B_mask_20_30_reliability_inference/line_debug/0205_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01642.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0005983.png,0205_center.png,01642.jpg,0005983.png,0205_center,01642,0005983,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2703094482421875,17715,5.754489514340405,7.200698474773844,0.0013500810600817204,0.0015331207541748881,5.321175894445627,0.0013328191125765443,0.8584743738174438,0.35479736328125,6.4703623891698285,0.0013890564441680908,True,0,0,821,pred[821] <-> gt[821] <-> mask[821]
822,822,822,results/B_mask_20_30_reliability_inference/line_debug/0205_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01644.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0005988.png,0205_reliability.png,01644.jpg,0005988.png,0205_reliability,01644,0005988,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2022247314453125,13253,5.894651000157802,4.676127842387492,0.009126211516559124,0.009108055382966995,6.266705918578108,0.009511766023933887,0.8424553871154785,0.300262451171875,5.476967133092553,0.009126211516559124,False,0,0,822,pred[822] <-> gt[822] <-> mask[822]
823,823,823,results/B_mask_20_30_reliability_inference/line_debug/0205_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01646.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006003.png,0205_soft.png,01646.jpg,0006003.png,0205_soft,01646,0006003,"[256, 256]","[256, 256]","[256, 256]",False,False,0.256378173828125,16802,5.897863630227455,6.085278687667958,0.00945383682847023,0.008776571601629257,5.835079285302221,0.009747312404215336,0.846402645111084,0.319732666015625,6.261398596692322,0.009291842579841614,True,0,0,823,pred[823] <-> gt[823] <-> mask[823]
824,824,824,results/B_mask_20_30_reliability_inference/frames/0206.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01648.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006038.png,0206.png,01648.jpg,0006038.png,0206,01648,0006038,"[256, 256]","[256, 256]","[256, 256]",False,False,0.26617431640625,17444,9.32055097387101,10.457110967548997,0.31854212284088135,0.31854212284088135,8.97218025548763,0.28589972853660583,0.8177487850189209,0.296875,9.631040535126793,0.31854212284088135,True,0,0,824,pred[824] <-> gt[824] <-> mask[824]
825,825,825,results/B_mask_20_30_reliability_inference/line_debug/0206_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01650.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006039.png,0206_center.png,01650.jpg,0006039.png,0206_center,01650,0006039,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2980804443359375,19535,5.6879979361261945,7.52496515514455,0.0010487635154277086,0.0012812205823138356,5.094372436050717,0.0008259211317636073,0.8613157272338867,0.2679595947265625,7.2975923011693045,0.0012956318678334355,True,0,0,825,pred[825] <-> gt[825] <-> mask[825]
826,826,826,results/B_mask_20_30_reliability_inference/line_debug/0206_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01652.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006043.png,0206_reliability.png,01652.jpg,0006043.png,0206_reliability,01652,0006043,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2350616455078125,15405,5.803796809771531,6.824390472061466,0.006988678593188524,0.007875693961977959,5.532924312934107,0.006265213713049889,0.8540157079696655,0.3037872314453125,6.616020313883934,0.007799776270985603,True,0,0,826,pred[826] <-> gt[826] <-> mask[826]
827,827,827,results/B_mask_20_30_reliability_inference/line_debug/0206_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01654.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006044.png,0206_soft.png,01654.jpg,0006044.png,0206_soft,01654,0006044,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2500762939453125,16389,5.808814486284061,4.725253498946015,0.007509220857173204,0.008150480687618256,6.239926256730533,0.0077862367033958435,0.8898195028305054,0.329010009765625,5.493120995176232,0.00797119177877903,False,0,0,827,pred[827] <-> gt[827] <-> mask[827]
828,828,828,results/B_mask_20_30_reliability_inference/frames/0207.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01656.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006049.png,0207.png,01656.jpg,0006049.png,0207,01656,0006049,"[256, 256]","[256, 256]","[256, 256]",False,False,0.252532958984375,16550,8.616101129223436,8.691662318745735,0.2605527937412262,0.27226513624191284,8.590866713170268,0.2573813498020172,0.8627337217330933,0.3448028564453125,8.50222624540585,0.26983678340911865,True,0,0,828,pred[828] <-> gt[828] <-> mask[828]
829,829,829,results/B_mask_20_30_reliability_inference/line_debug/0207_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01658.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006057.png,0207_center.png,01658.jpg,0006057.png,0207_center,01658,0006057,"[256, 256]","[256, 256]","[256, 256]",False,False,0.23236083984375,15228,5.702172409119033,7.227746252072099,0.0016822479665279388,0.0015117627335712314,5.329255433011556,0.0016840158496052027,0.9026954174041748,0.3500823974609375,6.401803111008948,0.001693342812359333,True,0,0,829,pred[829] <-> gt[829] <-> mask[829]
830,830,830,results/B_mask_20_30_reliability_inference/line_debug/0207_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01660.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006059.png,0207_reliability.png,01660.jpg,0006059.png,0207_reliability,01660,0006059,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2825164794921875,18515,5.836842393699202,5.457197355590402,0.007140588015317917,0.004713076166808605,5.9959386111572766,0.008500475436449051,0.8905074000358582,0.3029937744140625,5.312699640090979,0.006368803326040506,False,0,0,830,pred[830] <-> gt[830] <-> mask[830]
831,831,831,results/B_mask_20_30_reliability_inference/line_debug/0207_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01662.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006073.png,0207_soft.png,01662.jpg,0006073.png,0207_soft,01662,0006073,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2296905517578125,15053,5.979799620229303,5.322076797262772,0.006641750689595938,0.006446529645472765,6.196884984066694,0.006222555413842201,0.8713912963867188,0.4117584228515625,5.777821590895882,0.006641750689595938,False,0,0,831,pred[831] <-> gt[831] <-> mask[831]
832,832,832,results/B_mask_20_30_reliability_inference/frames/0208.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01664.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006104.png,0208.png,01664.jpg,0006104.png,0208,01664,0006104,"[256, 256]","[256, 256]","[256, 256]",False,False,0.260284423828125,17058,8.23942082397885,8.825189593056773,0.18403120338916779,0.19144433736801147,8.050759440723567,0.18357914686203003,0.7995365858078003,0.3492584228515625,8.530605486945884,0.18487440049648285,True,0,0,832,pred[832] <-> gt[832] <-> mask[832]
833,833,833,results/B_mask_20_30_reliability_inference/line_debug/0208_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01666.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006105.png,0208_center.png,01666.jpg,0006105.png,0208_center,01666,0006105,"[256, 256]","[256, 256]","[256, 256]",False,False,0.200439453125,13136,5.697509332769089,6.176958691062454,0.00133971543982625,0.0011452428298071027,5.585179233989059,0.0013492534635588527,0.8600324392318726,0.386810302734375,6.612779996733378,0.0013712957734242082,True,0,0,833,pred[833] <-> gt[833] <-> mask[833]
834,834,834,results/B_mask_20_30_reliability_inference/line_debug/0208_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01668.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006114.png,0208_reliability.png,01668.jpg,0006114.png,0208_reliability,01668,0006114,"[256, 256]","[256, 256]","[256, 256]",False,False,0.22857666015625,14980,5.819015921032732,5.623747456097639,0.004197682719677687,0.005419442895799875,5.878602502025355,0.0035060907248407602,0.8376960754394531,0.3057403564453125,6.595031181052917,0.00513223372399807,False,0,0,834,pred[834] <-> gt[834] <-> mask[834]
835,835,835,results/B_mask_20_30_reliability_inference/line_debug/0208_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01670.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006125.png,0208_soft.png,01670.jpg,0006125.png,0208_soft,01670,0006125,"[256, 256]","[256, 256]","[256, 256]",False,False,0.281768798828125,18466,5.947936035002793,6.298635170801573,0.009561401791870594,0.007854528725147247,5.817733192399432,0.011402415111660957,0.8412501811981201,0.3692779541015625,5.655898432677122,0.009561401791870594,True,0,0,835,pred[835] <-> gt[835] <-> mask[835]
836,836,836,results/B_mask_20_30_reliability_inference/frames/0209.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01672.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006130.png,0209.png,01672.jpg,0006130.png,0209,01672,0006130,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2093048095703125,13717,8.570583267305864,7.730686038004029,0.1622866988182068,0.14225810766220093,8.8230654267454,0.1710798144340515,0.7561203241348267,0.2995147705078125,8.292689559814082,0.16177591681480408,False,0,0,836,pred[836] <-> gt[836] <-> mask[836]
837,837,837,results/B_mask_20_30_reliability_inference/line_debug/0209_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01674.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006140.png,0209_center.png,01674.jpg,0006140.png,0209_center,01674,0006140,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2101287841796875,13771,6.476150682404354,6.248005977928789,0.007556317374110222,0.01115598063915968,6.538917812707561,0.006452611647546291,0.8345823287963867,0.2530670166015625,6.3017440248453385,0.009836901910603046,False,0,0,837,pred[837] <-> gt[837] <-> mask[837]
838,838,838,results/B_mask_20_30_reliability_inference/line_debug/0209_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01676.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006142.png,0209_reliability.png,01676.jpg,0006142.png,0209_reliability,01676,0006142,"[256, 256]","[256, 256]","[256, 256]",False,False,0.202178955078125,13250,7.24947604857215,5.801511853374173,0.02621106244623661,0.014087773859500885,7.7083993600580625,0.0293450765311718,0.7942687273025513,0.1927947998046875,6.44441485599631,0.01844021864235401,False,0,0,838,pred[838] <-> gt[838] <-> mask[838]
839,839,839,results/B_mask_20_30_reliability_inference/line_debug/0209_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01678.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006148.png,0209_soft.png,01678.jpg,0006148.png,0209_soft,01678,0006148,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2100982666015625,13769,7.6957614481652294,5.497476708172049,0.02879388816654682,0.00802373606711626,8.532605135347577,0.034059491008520126,0.7782519459724426,0.1841583251953125,7.008299341097775,0.016803985461592674,False,0,0,839,pred[839] <-> gt[839] <-> mask[839]
840,840,840,results/B_mask_20_30_reliability_inference/frames/0210.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01680.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006153.png,0210.png,01680.jpg,0006153.png,0210,01680,0006153,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2796630859375,18328,10.516877879800703,9.714432099515186,0.1546434462070465,0.16047830879688263,10.87329146470151,0.14456519484519958,0.7166605591773987,0.3392486572265625,11.082008958762756,0.1546434462070465,False,0,0,840,pred[840] <-> gt[840] <-> mask[840]
841,841,841,results/B_mask_20_30_reliability_inference/line_debug/0210_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01682.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006170.png,0210_center.png,01682.jpg,0006170.png,0210_center,01682,0006170,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2611083984375,17112,8.205651502803658,6.8544737352330625,0.017697522416710854,0.01617121696472168,8.805303730807367,0.018934670835733414,0.7593991756439209,0.2445068359375,8.606263700449095,0.016656959429383278,False,0,0,841,pred[841] <-> gt[841] <-> mask[841]
842,842,842,results/B_mask_20_30_reliability_inference/line_debug/0210_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01684.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006199.png,0210_reliability.png,01684.jpg,0006199.png,0210_reliability,01684,0006199,"[256, 256]","[256, 256]","[256, 256]",False,False,0.22515869140625,14756,8.684635352425698,7.129645370613087,0.030474260449409485,0.029476067051291466,9.265092427898999,0.03735531494021416,0.7472056150436401,0.2602691650390625,9.690840624999757,0.030474260449409485,False,0,0,842,pred[842] <-> gt[842] <-> mask[842]
843,843,843,results/B_mask_20_30_reliability_inference/line_debug/0210_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01686.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006204.png,0210_soft.png,01686.jpg,0006204.png,0210_soft,01686,0006204,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2592010498046875,16987,8.815819291823635,8.897870766824575,0.03565211221575737,0.03565211221575737,8.787471934067224,0.03824542835354805,0.7391470670700073,0.292083740234375,9.16875278735938,0.03565211221575737,True,0,0,843,pred[843] <-> gt[843] <-> mask[843]
844,844,844,results/B_mask_20_30_reliability_inference/frames/0211.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01688.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006223.png,0211.png,01688.jpg,0006223.png,0211,01688,0006223,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2926177978515625,19177,11.65579417186044,11.556095910587192,0.20983420312404633,0.21907015144824982,11.697713884788495,0.22369064390659332,0.6995067596435547,0.377593994140625,12.149669688091233,0.20983420312404633,False,0,0,844,pred[844] <-> gt[844] <-> mask[844]
845,845,845,results/B_mask_20_30_reliability_inference/line_debug/0211_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01690.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006233.png,0211_center.png,01690.jpg,0006233.png,0211_center,01690,0006233,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2086029052734375,13671,10.160343358427578,11.250938471404847,0.035288117825984955,0.048635195940732956,9.913290681101207,0.031318388879299164,0.7748218774795532,0.3217926025390625,11.239423474296562,0.04042552411556244,True,0,0,845,pred[845] <-> gt[845] <-> mask[845]
846,846,846,results/B_mask_20_30_reliability_inference/line_debug/0211_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01692.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006242.png,0211_reliability.png,01692.jpg,0006242.png,0211_reliability,01692,0006242,"[256, 256]","[256, 256]","[256, 256]",False,False,0.26739501953125,17524,11.054106278182395,10.685853241673886,0.06520851701498032,0.07578954100608826,11.196694123920212,0.05079562962055206,0.7177278399467468,0.4120941162109375,11.048244626946467,0.06698218733072281,False,0,0,846,pred[846] <-> gt[846] <-> mask[846]
847,847,847,results/B_mask_20_30_reliability_inference/line_debug/0211_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01694.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006245.png,0211_soft.png,01694.jpg,0006245.png,0211_soft,01694,0006245,"[256, 256]","[256, 256]","[256, 256]",False,False,0.296966552734375,19462,11.321901569071208,11.432987715453429,0.06752944737672806,0.07284312695264816,11.27581851341451,0.06503502279520035,0.7089430093765259,0.28387451171875,11.72714774028519,0.06752944737672806,True,0,0,847,pred[847] <-> gt[847] <-> mask[847]
848,848,848,results/B_mask_20_30_reliability_inference/frames/0212.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/01696.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0006246.png,0212.png,01696.jpg,0006246.png,0212,01696,0006246,"[256, 256]","[256, 256]","[256, 256]",False,False,0.255523681640625,16746,12.894759081268107,14.174902751151311,0.23084092140197754,0.22014634311199188,12.529974836577797,0.22721761465072632,0.6861749887466431,0.2688751220703125,14.5366490826407,0.21499891579151154,True,0,0,848,pred[848] <-> gt[848] <-> mask[848]
